year,iso3,cntry,country_name,cntryID,residur_raw_v2,iussoli2_v2,iussoli3_v2,ecoreq_v2,crimreq_v2,iussoli_v2,natreq_v2,civint_v2,dualcit_v2,CITRIX_v2,CITRIX_firstgen_v2,dualcit_v2_plus1,residur_v2_plus1,intcon_v2_plus1,iussoli_v2_plus1,langtest_v2,cittest_v2,residur_v2,intcon_v2,period,CITRIX_nointcon_v2,CITRIX_catpca_os,CITRIX_1gen_v2,corrected,var1_corrected,var2_corrected,var1_corrected_justification,var2_corrected_justification,var3_corrected,var3_corrected_justification,residur_raw_v1,iussoli2_v1,iussoli3_v1,langtest_v1,cittest_v1,ecoreq_v1,crimreq_v1,iussoli_v1,natreq_v1,civint_v1,intcon_v1,dualcit_v1,residur_v1,CITRIX_v1,CITRIX_firstgen_v1,CITRIX_nointcon_v1,MIPEX_ATN_2020
2007,,at,Austria,1,10,0,0,0,0,0,0,16.5,0,10.395833,16.987181,1,34.333332,9.25,1,33,0,33.333332,8.25,Post 9/11,11.111111,-1.884547834,16.987181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,0,0,50,0,0,0,0,0,25,12.5,0,38.46154,12.740385,16.987181,4.1666665,15.625
2008,,at,Austria,1,10,0,0,0,0,0,0,16.5,0,10.395833,16.987181,1,34.333332,9.25,1,33,0,33.333332,8.25,Post 9/11,11.111111,-1.884547834,16.987181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,0,0,50,0,0,0,0,0,25,12.5,0,38.46154,12.740385,16.987181,4.1666665,15.625
2009,,at,Austria,1,10,0,0,0,0,0,0,16.5,0,10.395833,16.987181,1,34.333332,9.25,1,33,0,33.333332,8.25,Great Recession,11.111111,-1.884547834,16.987181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,0,0,50,0,0,0,0,0,25,12.5,0,38.46154,12.740385,16.987181,4.1666665,15.625
2010,,at,Austria,1,10,0,0,0,0,0,0,16.5,0,10.395833,16.987181,1,34.333332,9.25,1,33,0,33.333332,8.25,Great Recession,11.111111,-1.884547834,16.987181,0,N/A,N/A,N/A,N/A,N/A,N/A,10,0,0,50,0,0,0,0,0,25,12.5,0,38.46154,12.740385,16.987181,4.1666665,15.625
2011,,at,Austria,1,10,0,0,0,0,0,0,0,0,8.333333,12.820514,1,34.333332,1,1,0,0,33.333332,0,Great Recession,11.111111,-1.884547834,12.820514,0,N/A,N/A,N/A,N/A,N/A,N/A,10,0,0,0,0,0,0,0,0,0,0,0,38.46154,9.6153851,12.820514,0,12.5
2012,,at,Austria,1,10,0,0,0,0,0,0,0,0,8.333333,12.820514,1,34.333332,1,1,0,0,33.333332,0,Great Recession,11.111111,-1.884547834,12.820514,0,N/A,N/A,N/A,N/A,N/A,N/A,10,0,0,0,0,0,0,0,0,0,0,0,38.46154,9.6153851,12.820514,0,12.5
2013,,at,Austria,1,10,0,0,0,0,0,0,0,0,8.333333,12.820514,1,34.333332,1,1,0,0,33.333332,0,Great Recession,11.111111,-1.884547834,12.820514,0,N/A,N/A,N/A,N/A,N/A,N/A,10,0,0,0,0,0,0,0,0,0,0,0,38.46154,9.6153851,12.820514,0,12.5
2014,,at,Austria,1,10,0,0,0,0,0,0,0,0,8.333333,12.820514,1,34.333332,1,1,0,0,33.333332,0,Great Recession,11.111111,-1.884547834,12.820514,0,N/A,N/A,N/A,N/A,N/A,N/A,10,0,0,0,0,0,0,0,0,0,0,0,38.46154,9.6153851,12.820514,0,12.5
2015,,at,Austria,1,10,0,0,0,0,0,0,0,0,8.333333,12.820514,1,34.333332,1,1,0,0,33.333332,0,Post Refugee Crisis,11.111111,-1.884547834,12.820514,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,12.5
2016,,at,Austria,1,10,0,0,0,0,0,0,0,0,8.333333,12.820514,1,34.333332,1,1,0,0,33.333332,0,Post Refugee Crisis,11.111111,-1.884547834,12.820514,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,12.5
2017,,at,Austria,1,10,0,0,0,0,0,0,0,0,8.333333,12.820514,1,34.333332,1,1,0,0,33.333332,0,Post Refugee Crisis,11.111111,-1.884547834,12.820514,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,12.5
2018,,at,Austria,1,10,0,0,0,0,0,0,0,0,8.333333,12.820514,1,34.333332,1,1,0,0,33.333332,0,Post Refugee Crisis,11.111111,-1.884547834,12.820514,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,12.5
2019,AUT,at,Austria,1,10,0,0,0,0,0,0,0,0,8.333333,12.820514,1,34.333332,1,1,0,0,33.333332,0,Post Refugee Crisis,11.111111,-1.884547834,12.820514,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,12.5
1980,,be,Belgium,3,10,0,0,100,0,0,50,83.5,100,50.020832,54.487179,101,34.333332,67.75,1,67,100,33.333332,66.75,Cold War,44.444443,-0.485793939,54.487179,0,N/A,N/A,N/A,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,10,0,0,100,0,100,0,0,50,50,50,100,38.46154,47.115387,62.820515,50,
1981,,be,Belgium,3,10,0,0,100,0,0,50,83.5,100,50.020832,54.487179,101,34.333332,67.75,1,67,100,33.333332,66.75,Cold War,44.444443,-0.485793939,54.487179,0,N/A,N/A,N/A,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,10,0,0,100,0,100,0,0,50,50,50,100,38.46154,47.115387,62.820515,50,
1982,,be,Belgium,3,10,0,0,100,0,0,50,83.5,100,50.020832,54.487179,101,34.333332,67.75,1,67,100,33.333332,66.75,Cold War,44.444443,-0.485793939,54.487179,0,N/A,N/A,N/A,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,10,0,0,100,0,100,0,0,50,50,50,100,38.46154,47.115387,62.820515,50,
1983,,be,Belgium,3,10,0,0,100,0,0,50,83.5,100,50.020832,54.487179,101,34.333332,67.75,1,67,100,33.333332,66.75,Cold War,44.444443,-0.485793939,54.487179,0,N/A,N/A,N/A,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,10,0,0,100,0,100,0,0,50,50,50,100,38.46154,47.115387,62.820515,50,
1984,,be,Belgium,3,10,0,0,100,0,0,50,83.5,100,50.020832,54.487179,101,34.333332,67.75,1,67,100,33.333332,66.75,Cold War,44.444443,-0.485793939,54.487179,2,residur,iussoli3,more precise - entering into force as criterion,more precise - entering into force as criterion,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,33,100,100,0,100,0,55.333332,50,50,50,100,76.92308,70.564102,75.641029,68.444443,
1985,,be,Belgium,3,5,0,100,100,0,33,50,83.5,100,66.604164,67.307693,101,67.666664,67.75,34,67,100,66.666664,66.75,Cold War,66.555557,0.671745915,67.307693,1,iussoli2,N/A,1985 CNB introduced only iussoli3 - as indicated by DEMIG and GLOBALCIT resources,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,33,100,100,0,100,0,55.333332,50,50,50,100,76.92308,70.564102,75.641029,68.444443,
1986,,be,Belgium,3,5,0,100,100,0,33,50,83.5,100,66.604164,67.307693,101,67.666664,67.75,34,67,100,66.666664,66.75,Cold War,66.555557,0.671745915,67.307693,1,iussoli2,N/A,1985 CNB introduced only iussoli3 - as indicated by DEMIG and GLOBALCIT resources,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,33,100,100,0,100,0,55.333332,50,50,50,100,76.92308,70.564102,75.641029,68.444443,
1987,,be,Belgium,3,5,0,100,100,0,33,50,83.5,100,66.604164,67.307693,101,67.666664,67.75,34,67,100,66.666664,66.75,Cold War,66.555557,0.671745915,67.307693,1,iussoli2,N/A,1985 CNB introduced only iussoli3 - as indicated by DEMIG and GLOBALCIT resources,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,33,100,100,0,100,0,55.333332,50,50,50,100,76.92308,70.564102,75.641029,68.444443,
1988,,be,Belgium,3,5,0,100,100,0,33,50,83.5,100,66.604164,67.307693,101,67.666664,67.75,34,67,100,66.666664,66.75,Cold War,66.555557,0.671745915,67.307693,1,iussoli2,N/A,1985 CNB introduced only iussoli3 - as indicated by DEMIG and GLOBALCIT resources,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,33,100,100,0,100,0,55.333332,50,50,50,100,76.92308,70.564102,75.641029,68.444443,
1989,,be,Belgium,3,5,0,100,100,0,33,50,83.5,100,66.604164,67.307693,101,67.666664,67.75,34,67,100,66.666664,66.75,Cold War,66.555557,0.671745915,67.307693,1,iussoli2,N/A,1985 CNB introduced only iussoli3 - as indicated by DEMIG and GLOBALCIT resources,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,33,100,100,0,100,0,55.333332,50,50,50,100,76.92308,70.564102,75.641029,68.444443,
1990,,be,Belgium,3,5,0,100,100,0,33,50,83.5,100,66.604164,67.307693,101,67.666664,67.75,34,67,100,66.666664,66.75,Cold War,66.555557,0.671745915,67.307693,1,iussoli2,N/A,1985 CNB introduced only iussoli3 - as indicated by DEMIG and GLOBALCIT resources,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,33,100,100,0,100,0,55.333332,50,50,50,100,76.92308,70.564102,75.641029,68.444443,
1991,,be,Belgium,3,5,0,100,100,0,33,50,83.5,100,66.604164,67.307693,101,67.666664,67.75,34,67,100,66.666664,66.75,Cold War,66.555557,0.671745915,67.307693,1,iussoli2,N/A,1985 CNB introduced only iussoli3 - as indicated by DEMIG and GLOBALCIT resources,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,67,100,100,0,100,0,78,50,50,50,100,76.92308,76.230774,75.641029,76,
1992,,be,Belgium,3,5,33,100,100,0,55.11,50,83.5,100,72.131668,67.307693,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,67.307693,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,67,100,100,0,100,0,78,50,50,50,100,76.92308,76.230774,75.641029,76,
1993,,be,Belgium,3,5,33,100,100,0,55.11,50,83.5,100,72.131668,67.307693,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,67.307693,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,67,100,100,0,100,0,78,50,50,50,100,76.92308,76.230774,75.641029,76,
1994,,be,Belgium,3,5,33,100,100,0,55.11,50,83.5,100,72.131668,67.307693,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,67.307693,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,67,100,100,0,100,0,78,50,50,50,100,76.92308,76.230774,75.641029,76,
1995,,be,Belgium,3,5,33,100,100,0,55.11,50,83.5,100,72.131668,67.307693,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,67.307693,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,67,100,100,0,100,0,78,50,50,50,100,76.92308,76.230774,75.641029,76,
1996,,be,Belgium,3,5,33,100,100,0,55.11,50,83.5,100,72.131668,67.307693,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,67.307693,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,67,100,100,0,100,0,78,50,50,50,100,76.92308,76.230774,75.641029,76,
1997,,be,Belgium,3,5,33,100,100,0,55.11,50,83.5,100,72.131668,67.307693,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,67.307693,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,67,100,100,0,100,0,78,50,50,50,100,76.92308,76.230774,75.641029,76,
1998,,be,Belgium,3,5,33,100,100,0,55.11,50,83.5,100,72.131668,67.307693,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,67.307693,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,67,100,100,0,100,0,78,50,50,50,100,76.92308,76.230774,75.641029,76,
1999,,be,Belgium,3,5,33,100,100,0,55.11,50,83.5,100,72.131668,67.307693,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,67.307693,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,langtest,informal requirement - according to ICRI and GLOBALCIT resources ,5,67,100,100,0,100,0,78,50,50,50,100,76.92308,76.230774,75.641029,76,
2000,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,1990s,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,
2001,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,1990s,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,
2002,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Post 9/11,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,
2003,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Post 9/11,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,
2004,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Post 9/11,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,
2005,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Post 9/11,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,
2006,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Post 9/11,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,
2007,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Post 9/11,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,77
2008,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Post 9/11,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,77
2009,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Great Recession,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,77
2010,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Great Recession,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,77
2011,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Great Recession,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,77
2012,,be,Belgium,3,3,33,100,100,0,55.11,50,100,100,77.527496,89.102562,101,81,76,56.110001,100,100,80,75,Great Recession,78.370003,1.000457956,89.102562,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,3,67,100,100,100,100,0,78,50,100,75,100,92.307693,86.32692,89.102562,84.333336,77
2013,,be,Belgium,3,5,33,100,0,0,55.11,0,33,100,59.569164,67.307693,101,67.666664,17.5,56.110001,33,33,66.666664,16.5,Great Recession,73.925552,0.354305002,67.307693,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,5,67,100,50,50,0,0,78,0,50,25,100,76.92308,69.980774,67.307693,67.666664,64.5
2014,,be,Belgium,3,5,33,100,0,0,55.11,0,33,100,59.569164,67.307693,101,67.666664,17.5,56.110001,33,33,66.666664,16.5,Great Recession,73.925552,0.354305002,67.307693,1,iussoli2,N/A,provision refers to non-automatic acquisition via declaration after birth - as indicated by GLOBALCIT resources and DEMIG,N/A,N/A,N/A,5,67,100,50,50,0,0,78,0,50,25,100,76.92308,69.980774,67.307693,67.666664,64.5
2015,,be,Belgium,3,5,33,100,0,0,55.11,0,33,100,59.569164,67.307693,101,67.666664,17.5,56.110001,33,33,66.666664,16.5,Post Refugee Crisis,73.925552,0.354305002,67.307693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,64.5
2016,,be,Belgium,3,5,33,100,0,0,55.11,0,33,100,59.569164,67.307693,101,67.666664,17.5,56.110001,33,33,66.666664,16.5,Post Refugee Crisis,73.925552,0.354305002,67.307693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,64.5
2017,,be,Belgium,3,5,33,100,0,0,55.11,0,33,100,59.569164,67.307693,101,67.666664,17.5,56.110001,33,33,66.666664,16.5,Post Refugee Crisis,73.925552,0.354305002,67.307693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,64.5
2018,,be,Belgium,3,5,33,100,0,0,55.11,0,33,100,59.569164,67.307693,101,67.666664,17.5,56.110001,33,33,66.666664,16.5,Post Refugee Crisis,73.925552,0.354305002,67.307693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,64.5
2019,BEL,be,Belgium,3,5,33,100,0,0,55.11,0,33,100,59.569164,67.307693,101,67.666664,17.5,56.110001,33,33,66.666664,16.5,Post Refugee Crisis,73.925552,0.354305002,67.307693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,64.5
2014,,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.625
2015,,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.625
2016,,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.625
2017,,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.75
2018,,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.625
2019,BRA,,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.625
2010,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2011,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2012,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2013,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2014,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2015,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2016,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2017,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2018,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2019,BGR,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
1980,,ca,Canada,4,3,100,100,100,50,100,75,83.5,100,89.8125,76.602562,101,81,80.25,101,67,100,80,79.25,Cold War,93.333336,1.645299153,76.602562,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,50,0,100,50,100,75,25,50,100,92.307693,85.57692,80.769234,83.333336,
1981,,ca,Canada,4,3,100,100,100,50,100,75,83.5,100,89.8125,76.602562,101,81,80.25,101,67,100,80,79.25,Cold War,93.333336,1.645299153,76.602562,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,50,0,100,50,100,75,25,50,100,92.307693,85.57692,80.769234,83.333336,
1982,,ca,Canada,4,3,100,100,100,50,100,75,83.5,100,89.8125,76.602562,101,81,80.25,101,67,100,80,79.25,Cold War,93.333336,1.645299153,76.602562,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,50,0,100,50,100,75,25,50,100,92.307693,85.57692,80.769234,83.333336,
1983,,ca,Canada,4,3,100,100,100,50,100,75,83.5,100,89.8125,76.602562,101,81,80.25,101,67,100,80,79.25,Cold War,93.333336,1.645299153,76.602562,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,50,0,100,50,100,75,25,50,100,92.307693,85.57692,80.769234,83.333336,
1984,,ca,Canada,4,3,100,100,100,50,100,75,83.5,100,89.8125,76.602562,101,81,80.25,101,67,100,80,79.25,Cold War,93.333336,1.645299153,76.602562,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,50,0,100,50,100,75,25,50,100,92.307693,85.57692,80.769234,83.333336,
1985,,ca,Canada,4,3,100,100,100,50,100,75,83.5,100,89.8125,76.602562,101,81,80.25,101,67,100,80,79.25,Cold War,93.333336,1.645299153,76.602562,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,50,0,100,50,100,75,25,50,100,92.307693,85.57692,80.769234,83.333336,
1986,,ca,Canada,4,3,100,100,100,50,100,75,83.5,100,89.8125,76.602562,101,81,80.25,101,67,100,80,79.25,Cold War,93.333336,1.645299153,76.602562,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,50,0,100,50,100,75,25,50,100,92.307693,85.57692,80.769234,83.333336,
1987,,ca,Canada,4,3,100,100,100,50,100,75,83.5,100,89.8125,76.602562,101,81,80.25,101,67,100,80,79.25,Cold War,93.333336,1.645299153,76.602562,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,50,0,100,50,100,75,25,50,100,92.307693,85.57692,80.769234,83.333336,
1988,,ca,Canada,4,3,100,100,100,50,100,75,83.5,100,89.8125,76.602562,101,81,80.25,101,67,100,80,79.25,Cold War,93.333336,1.645299153,76.602562,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,50,0,100,50,100,75,25,50,100,92.307693,85.57692,80.769234,83.333336,
1989,,ca,Canada,4,3,100,100,100,50,100,75,83.5,100,89.8125,76.602562,101,81,80.25,101,67,100,80,79.25,Cold War,93.333336,1.645299153,76.602562,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,50,0,100,50,100,75,25,50,100,92.307693,85.57692,80.769234,83.333336,
